ARTICULO;PROVEEDOR;DESCRIPCION;AÑASCO;MDP;ROS;COR;NEU
RS02385;SABO;Caja cambios - Eje entrada Vw Camiones (38.1x47.6x7);0;0;0;0;0
RS02391;SABO;Rueda trasera - Cubo Ford Escort (40x55x8);0;0;0;0;0
RS02392;SABO;Rueda delantera - Interno Ford Escort (55x70x6\10.3);0;0;0;0;0
RS02395;SABO;Eje trasero - Semieje Gm (45x73.1x13);0;0;0;0;0
RS02400;SABO;Guia valvulas Deutz (8x14.1x8.9\13) 8 piezas;0;0;0;0;0
RS02415;SABO;Rueda delantera - Cubo Gm (55.4x76.15x12.7);0;0;0;0;0
RS02419;SABO;Caja cambios - Salida - Semieje Ford Escort (40x55x9.5);0;0;0;0;0
RS02420;SABO;Caja cambios - Eje trambulador Vw Gol/Voyage (15.5x28x6\15);0;0;0;0;0
RS02442;SABO;Rueda delantera - Externo Ford Escort (50x65x9.7\14);0;0;0;0;0
RS02451;SABO;Cubo rueda trasera SCANIA Scania (75x90x10);0;0;0;0;0
RS02456;SABO;Cigüeñal delantero (polea) Vw Ford CHT/AE (35x50x8);0;0;0;0;0
RS02483;SABO;Rueda delantera - Cubo Ford Cargo (88.9x115.4x16\19);0;0;0;0;0
RS02484;SABO;Caja cambios - Eje secundario Camión Vw (88.9x122.9x21.7\18.7);0;0;0;0;0
RS02485;SABO;Rueda trasera - Cubo Vw Camiones (98.4x144.5x16);0;0;0;0;0
RS02509;SABO;Guia valvulas Corsa/Celta/Fun (7x11x7\10) 8 piezas;0;0;0;0;0
RS02528;SABO;Servofreno Dodge Asiento válvula Bendix (35.6x50.75x8\9.6);0;0;0;0;0
RS02529;SABO;Caja cambios - Eje piloto  Mb  O500 (55x80x8);0;0;0;0;0
RS02531;SABO;Caja cambios Agricola (75x95x10);0;0;0;0;0
RS02536;SABO;Bomba combustible Brosol (8x14x3);0;0;0;0;0
RS02539;SABO;Arbol levas Fiat Fire (30x42x7);0;0;0;0;0
RS02544;SABO;Guia valvulas Peugeot motor TU3JP (8x10.8x6.2\10.3) 8 piezas;0;0;0;0;0
RS02556;SABO;Eje trasero Piñón diferencial Ext Mb Piso bajo (68x85x10);0;0;0;0;0
RS02557;SABO;Eje trasero Piñón diferencial Int Mb Piso bajo (68x85x10);0;0;0;0;0
RS02578;SABO;Tapa distribución (Polea) Perkins 4 (60.4x79.4x9.3)ranger power stroke;0;0;0;0;0
RS02583;SABO;Cigüeñal trasero (volante) Perkins (133.3x158.75x13);0;0;0;0;0
RS02590;SABO;Guia valvulas - Adm/Escape Perkins 4-203 (9.5x14.3x12.3\14.3) 4 piezas;0;0;0;0;0
RS02619;SABO;Cigüeñal trasero (volante) Gm C20 (112.5x130x11);0;0;0;0;0
RS02625;SABO;Guia valvulas Ford Taunus/Sierra (8.7x14.3x8\11.5) 8 piezas;0;0;0;0;0
RS02629;SABO;Cigüeñal trasero S10/Ranger/Frontier/E-Torq (91x111x10);0;0;0;0;0
RS02656;SABO;Eje comando válvulas (distribución) Monza (55x70.1x8);0;0;0;0;0
RS02664;SABO;Tapa trasera transmisión / Brida Scania (80x100x10);0;0;0;0;0
RS02679;SABO;Rueda trasera Cubo Mb (145x175x14);0;0;0;0;0
RS02686;SABO;Eje transmisión - Piñón diferencial Cargo (63.5x98.45x3\1.5);0;0;0;0;0
RS02687;SABO;Eje trasero - Piñón Diferencial Fiat camiones (76.3x125.35x3\16.5);0;0;0;0;0
RS02690;SABO;Rueda trasera - Interno Mb 709/812 (92x115x13);0;0;0;0;0
RS02693;SABO;Eje trasero - Semieje Silverado (54x80x11.1\16.6);0;0;0;0;0
RS02696;SABO;Cigüeñal delantero Mb  447 400 5/6cil (105x130x12);0;0;0;0;0
RS02702;SABO;Cigüeñal trasero Gm corsa -FIAT 1.4/1.8 HONDA City/Fit (80x98x10);0;0;0;0;0
RS02723;SABO;Caja cambios Iveco Mb Scania Vw (48x75x8);0;0;0;0;0
RS02740;SABO;Caja cambios - Salida directa Vw MQ (21.8x35x7);0;0;0;0;0
RS02741;SABO;Diferencial - Salida semieje Ford Escort motor AP (40x60x10\11.5);0;0;0;0;0
RS02753;SABO;Rueda delantera - Interno Mb 710/812/813/912 (75x95x13);0;0;0;0;0
RS02777;SABO;Conversor (caja automática ) Vw (51x65x7);0;0;0;0;0
RS02778;SABO;Rueda trasera - Cubo Mb  LS1924 a 1941 (145x175x13);0;0;0;0;0
RS02786;SABO;Guia valvulas Mb 447/449  (12x16x15) 6 piezas;0;0;0;0;0
RS02794;SABO;Cigüeñal delantero Peugeot 1.6 16v (38x50x8);0;0;0;0;0
RS02801;SABO;Caja cambios -Tapa trasera interna Mb Camiones (85x105x10);0;0;0;0;0
RS02817;SABO;Caja cambios Mb (30x50x7);0;0;0;0;0
RS02836;SABO;Caja cambios - Salida Gm Astra/Vectra F18 (36x55x14.7);0;0;0;0;0
RS02842;SABO;Eje auxiliar / comando  válvulas Vw motor EA111 (32x47x10);0;0;0;0;0
RS02844;SABO;Cigüeñal delantero Fiat 128/147/Uno (40x56x7);0;0;0;0;0
RS02845;SABO;Cigüeñal trasero Fiat 147/Uno Motor 1.3D (70x85x8);0;0;0;0;0
RS02853;SABO;Piñon diferencial DANA Eje DANA M-80 (63.5x102.5x7);0;0;0;0;0
RS02868;SABO;Rueda trasera Mb 1620 / 1622 (125x150x13);0;0;0;0;0
RS02871;SABO;Cigüeñal delantero Motor MWM 4/6 cilindros (78x100x12);0;0;0;0;0
RS02872;SABO;Cigüeñal trasero (volante) Motor MWM (130x160x12);0;0;0;0;0
RS02877;SABO;Caja cambios - Directa F100/150 (28.6x41.25x6.5);0;0;0;0;0
RS02900;SABO;Cigüeñal trasero (volante) S10 /Astra (90x104x11);0;0;0;0;0
RS02910;SABO;Eje trasero - Piñón diferencial Gm (44.2x71.4x10\16.5);0;0;0;0;0
RS02919;SABO;Guia valvulas - Adm/Escape Vw Ford CHT/AE (7x10.9x6.5\9.5) 8 piezas;0;0;0;0;0
RS02927;SABO;Guia valvulas - Admisión/Escape Motor MWM (8.7x13.45x7.6\11) 2 piezas;0;0;0;0;0
RS02930;SABO;Semieje Peugeot 1.6 16v (30x47x10);0;0;0;0;0
RS02938;SABO;Rueda trasera - Cubo Mb 709/809/912 (95x115x13);0;0;0;0;0
RS02941;SABO;Rueda trasera MB camion (125x150x15);0;0;0;0;0
RS02960;SABO;Caja cambios Vw Omnibus con caja Clark (47.6x68x0.9\10.4);0;0;0;0;0
RS02961;SABO;Caja cambios - Salida Vw Omnibus (69.9x90x12.7);0;0;0;0;0
RS02962;SABO;Reten de Bomba inyectora Bosch (35x47x7);0;0;0;0;0
RS02969;SABO;Guia valvulas Toyota (7.94x12.12x11) 1 pieza;0;0;0;0;0
RS02973;SABO;Reten cigüeñal trasero Motor MWM D229 -6 / D229-4 (110x130x13);0;0;0;0;0
RS02990;SABO;Caja cambios Fiat c/caja EATON (47.65x63.5x10);0;0;0;0;0
RS02991;SABO;Caja cambios caja Eaton mecánica 5 velocidades (63.5x82.5x12.7);0;0;0;0;0
RS03009;SABO;Caja dir hidráulica - Eje entrada Ford Escort (23.3x29.7x1.8\4.3);0;0;0;0;0
RS03025;SABO;Compresor aire Mb Knorr LK38 (25x35x6);0;0;0;0;0
RS03044;SABO;Guia valvulas Gm 1.4 8v E-TORQ 1.6 16v K7M (7x9.8x9.6\10) 8 piezas;0;0;0;0;0
RS03045;SABO;Guia valvulas - Admisión/Escape Gm (9.5x14.5x9\13.2) 8 piezas;0;0;0;0;0
RS03161;SABO;Sistema frenos Acoplado (41.09x50.8x5.9);0;0;0;0;0
RS03202;SABO;Tapa comando válvulas Ford Maxion (11.5x27x7.5);0;0;0;0;0
RS03321;SABO;Cubo rueda delantero Mb (55x75x8);0;0;0;0;0
RS03392;SABO;Horquilla delantera Honda Moto (37x50x11);0;0;0;0;0
RS03393;SABO;Perno balancin  Acoplado (57.15x76.12x6.35);0;0;0;0;0
RS03398;SABO;Dispositivo montaje rueda fonica Vw Motor Power;0;0;0;0;0
RS03477;SABO;Reten de balanceador de aceite MITSUBISHI Motor L200/ 4D56 (17x28x7);0;0;0;0;0
RS03478BRAGF;SABO;S03478FPM BRAGF 58X72X7 TMS3478;0;0;0;0;0
RS03486;SABO;Soporte cardan Mb (55mm);0;0;0;0;0
RS03487;SABO;Soporte cardan MB (60mm);0;0;0;0;0
RS03488ROL;SABO;Soporte cardan Ford/Iveco/Mb/Vw (50mm);0;0;0;0;0
RS03489;SABO;Soporte cardan SCANIA Scania (55mm);0;0;0;0;0
RS03573;SABO;Soporte cardan Cummins 3.9 Iveco Daily 3.0 (40mm);0;0;0;0;0
RS03574;SABO;Rueda (Solo para uso con grasa) Acoplado (107.95x152.6x17.27);0;0;0;0;0
RS03681;SABO;Cubo rueda delantera Int  Mb Actros/Axor (86x105x5);0;0;0;0;0
RS03682;SABO;Cubo rueda delantera ext Mb Actros/Axor (120x150x15);0;0;0;0;0
RS03704;SABO;Rueda trasera MB OM457 (132x172x12);0;0;0;0;0
RS03722;SABO;Piñon diferencial Volvo (110.23x145x10);0;0;0;0;0
RS03723;SABO;Caja cambios Volvo 12.8 (96x145x10);0;0;0;0;0
RS03745;SABO;RETEN ARBOL LEVAS AMAROK 2.0 16v (32x47x10);0;0;0;0;0
RS03746;SABO;Cigüeñal delantero Vw  Amarok 2.0 16v (35x48x10);0;0;0;0;0
RS03750;SABO;Cubo rueda trasera  SCANIA 124 (142x170x15.5\17);0;0;0;0;0
RS03778;SABO;Eje trasero balancin  Mb 2635/2638 (170x190x8.5\9.5);0;0;0;0;0
RS03818;SABO;Caja cambios ZF S6-80/S6-90 (85x105x10);0;0;0;0;0
RS03819;SABO;Caja cambios Mb caja G230 (95x115x15.5);0;0;0;0;0
RS03821;SABO;Cigüeñal trasero Vw EA113;0;0;0;0;0
RS03844;SABO;Cubo rueda trasero interno Mb Axor (145x175x15);0;0;0;0;0
RS03845;SABO;Cubo rueda trasero externo Mb Axor (145x175x8);0;0;0;0;0
RS03881;SABO;SOP CARDAN FORD RANGER 3.0L 16V 2005/2009 - 2.5L 40MM;0;0;0;0;0
RS03885;SABO;SOP CARDAN CHEVRO S10 2.4/2.5/2.8L 8/16V 2012/... 35MM;0;0;0;0;0
RS03886;SABO;SOP CARDAN CHEVRO BLAZER/S10 2.4L 8V- 2.5L 8V 1995/2000 35MM;0;0;0;0;0
RS03887;SABO;SOP CARDAN IVECO DAILY 45S16/6013 2.8L 8V- 35S14 3.0L 16V 40MM;0;0;0;0;0
RS03890;SABO;SOP CARDAN M BENZ SPRINTER 311 CDI 2.2L 16V 2009/... 45MM;0;0;0;0;0
RS03891;SABO;SOP CARDAN M BENZ SPRINTER 310 2.5L 8V 1996/2001 40MM;0;0;0;0;0
RS03895;SABO;SOP CARDAN NISSAN FRONTIER 2.8L 12V 2002/2008 - X-TERRA 2.8L 30MM;0;0;0;0;0
RS03896;SABO;SOP CARDAN NISSAN FRONTIER 2.5L 16V 2008/2012 - 4x2 45MM;0;0;0;0;0
RS03898;SABO;SOP CARDAN TOYOTA HILUX 2.7L 16V 1998/2005 - 3.0L 8V 2002/2005 30MM;0;0;0;0;0
RS03899;SABO;SOP CARDAN TOYOTA HILUX 3.0L 16V 2005/.. - 2.7L 16V 1998/...- 2.5 30MM;0;0;0;0;0
RS03909;SABO;SOP CARDAN TOYOTA HILUX 3.0L 8V 2002/2005 30MM;0;0;0;0;0
RS03910;SABO;SOP CARDAN VW AMAROK 2.0L 16V 2010/... - 3.0L 24V 2017/...45MM;0;0;0;0;0
RS04033;SABO;Caja velocidades - Guía directa Peugeot 504  BA7 (40x58x10);0;0;0;0;0
RS04039;SABO;Caja cambios - Salida Mb Caja FAE (53.97x73.02x16.66);0;0;0;0;0
RS04082;SABO;Cigüeñal delantero Ford Falcon/F100 6 Cilindros (44.45x60.3x11.11);0;0;0;0;0
RS04127;SABO;Piñon eje trasero  Camiones c/eje Eaton  (66.68x115.88x21.5);0;0;0;0;0
RS04145;SABO;Semieje  Renault 9/12 (36x54x8\11);0;0;0;0;0
RS04162;SABO;Caja velocidades - Directa Renault 9 /Clio (24x36x8\12);0;0;0;0;0
RS04173;SABO;Rueda delantera Peugeot 504 (45x60x10);0;0;0;0;0
RS04175;SABO;Salida Semieje Renault Trafic (26x42x8\17);0;0;0;0;0
RS04181;SABO;Caja cambios - Directa Peugeot 504/505 (32x50x10);0;0;0;0;0
RS04185;SABO;Cigüeñal trasero Renault 18/21/Trafic (90x110x13);0;0;0;0;0
RS04202;SABO;Cigüeñal delantero (polea) Chevette (45x60x10);0;0;0;0;0
RS04204;SABO;Cigüeñal trasero Ford Sierra/Taunus (92x108x9.8);0;0;0;0;0
RS04231;SABO;Guia valvulas Ford Falcon/F100 6 Cilindros (7.9x16.3x14.5) 12 piezas;0;0;0;0;0
RS04238;SABO;Eje intermedio  Renault Trafic (30x40x7);0;0;0;0;0
RS04239;SABO;reemp x RS05516 Eje comando árbol levas Renault 19 (25x42x8);0;0;0;0;0
RS04244;SABO;Guia valvulas Citroen 2CV/3CV/Ami 8/IES  (8x11x9.8\10.2) 8 piezas;0;0;0;0;0
RS04245;SABO;Guia valvulas Renault/FIAT 600 ( B - D - E - R(7x11x9.8\10.2) 8 piezas;0;0;0;0;0
RS04247;SABO;Eje comando válvulas Peugeot TU3JP/TU5JP4/EW10J4 (36x50x8);0;0;0;0;0
RS04248;SABO;Guia valvulas  Chevrolet 230/250  (8x16.6x17.6\18) 12 piezas;0;0;0;0;0
RS04250;SABO;Guia valvulas Perkins 4-203/6-305 (8x14.12x12.9\13.4) 8 piezas;0;0;0;0;0
RS04251;SABO;Semieje Renault 9/11 (27x56x10);0;0;0;0;0
RS04295;SABO;Rueda trasera  Peugeot 504/505 (45x62x12);0;0;0;0;0
RS04302;SABO;Rueda (Especial para uso con aceite) Acoplado (107.95x152.6x17.27);0;0;0;0;0
RS04320;SABO;Cigüeñal delantero Renault 9/Clio (35x50x10);0;0;0;0;0
RS04322;SABO;Cigüeñal trasero Ford Falcon (85.7x102.62x9.7);0;0;0;0;0
RS04329;SABO;Anillo boca carga combustible Vw Gacel/Senda/gol (48x74x16);0;0;0;0;0
RS04402;SABO;Cubo rueda trasera VW/man tgx 135x175/205x18 (sensor 100 agujeros);0;0;0;0;0
RS04403;SABO;Cubo rueda trasera (externo)IVECO Stralis/Eurotech/Trakker(180x200x17);0;0;0;0;0
RS04404;SABO;Cubo rueda delantero IVECO Stralis/Eurotech/Trakker (95x130x16);0;0;0;0;0
RS04405;SABO;Cubo rueda delantero DAF CF85,XF95,XF105, C/ABS 100x140/166x16/22;0;0;0;0;0
RS04406;SABO;Cubo rueda trasero SCANIA T124/R124 140x170x15;0;0;0;0;0
RS04407;SABO;Reten piñon diferencial SCANIA 440/540-P/G/R (140x170x13);0;0;0;0;0
RS04408;SABO;Cubo rueda trasera MB Axor 145x175/205x9/14 (sensor 100 agujeros);0;0;0;0;0
RS04409;SABO;Cubo rueda trasera (interno)IVECO Stralis/Eurotech/Trakker(180x200x12);0;0;0;0;0
RS04410;SABO;Reten piñon diferencial VOLVO FH12/FH16/FM12/NH12 (90x151x11/18);0;0;0;0;0
RS04411;SABO;Reten piñon diferencial VOLVO FH12/FH13/FH16/FM10/FM12 (68x102x9.5/14);0;0;0;0;0
RS05055;SABO;Cigüeñal delantero MWM Sprint (64x80x9);0;0;0;0;0
RS05062;SABO;Cigüeñal trasero Fiat Tipo (54x60x8);0;0;0;0;0
RS05073;SABO;Eje comando válvulas Fiat Palio/Siena 1.6MPI (30x52x7);0;0;0;0;0
RS05074;SABO;Cigüeñal delantero (polea) Fiat 1.6 16v (30x43x8);0;0;0;0;0
RS05075;SABO;Cigüeñal trasero Fiat motor 1.4/1.6/1.7D/2.0 (74x90x10);0;0;0;0;0
RS05117;SABO;Bomba inyectora Mb BoMba Bosch (30x42x6);0;0;0;0;0
RS05126;SABO;Cigüeñal trasero Ranger (60x76.2x11.1);0;0;0;0;0
RS05142;SABO;Bomba inyectora Bosch Gm motor Maxion (20x31x7.3);0;0;0;0;0
RS05155;SABO;Cigüeñal trasero Mb OM457/447/449 (115x140x13);0;0;0;0;0
RS05159;SABO;Reten del Eje del Arbol de Levas Gol trend / Fox / Suran (32x42x7);0;0;0;0;0
RS05167;SABO;Cigüeñal delantero Ford Endura (36.8x52x8);0;0;0;0;0
RS05184;SABO;Cigüeñal delantero Mb OM457/447/449 (100x130x12);0;0;0;0;0
RS05198;SABO;Cigüeñal trasero BRIDA Fiat 1.6 16v (64mm EJE);0;0;0;0;0
RS05214;SABO;Cigüeñal delantero Mb OM904 Electrónico (78x104x11);0;0;0;0;0
RS05239;SABO;Reten Cigüeñal trasero Ranger motor Maxion 2.5/2.8 (99.5x108x19);0;0;0;0;0
RS05245;SABO;Cigüeñal trasero BRIDA Fiat Fire (74mm EJE);0;0;0;0;0
RS05250;SABO;Eje auxiliar / eje comando  válvulas Ford Zetec (42x53x7);0;0;0;0;0
RS05254;SABO;Cigüeñal trasero Ford Escort Zetec (88x108x10.1);0;0;0;0;0
RS05266;SABO;Ciguenal delantero (polea) Fiat Fire (27x37x7);0;0;0;0;0
RS05302;SABO;Cigüeñal trasero Renault 9/Clio (80x100x13)/twingo;0;0;0;0;0
RS05304;SABO;Cigüeñal delantero Volvo (85.7x114.33x13);0;0;0;0;0
RS05307;SABO;Cigüeñal delantero Kia Besta (34x48x7);0;0;0;0;0
RS05338;SABO;Cigüeñal trasero BRIDA Ford Zetec Rocam (79mm EJE);0;0;0;0;0
RS05352;SABO;Cigüeñal delantero (polea) Mb Sprinter Maxion (57x71x9);0;0;0;0;0
RS05353;SABO;Arbol levas Ford (46.7x62x9);0;0;0;0;0
RS05363;SABO;Arbol levas Vw Gol 1.0 16v (37x47x10.2);0;0;0;0;0
RS05366;SABO;Cigüeñal trasero CUMMINS 10.8;0;0;0;0;0
RS05413;SABO;Guardapolvo tapa distribución Ford (57.5x74x8);0;0;0;0;0
RS05420;SABO;Cigüeñal trasero (volante) Kia Besta 2.2 (90x110x9);0;0;0;0;0
RS05439;SABO;Cigüeñal delantero Gm MOTOR ECOTEC (31.5x42x7);0;0;0;0;0
RS05502;SABO;Cigüeñal trasero Vw Motor  AP (85x105x12);0;0;0;0;0
RS05510;SABO;Cigüeñal delantero Peugeot 205/306/406 (42x62x7);0;0;0;0;0
RS05511;SABO;arbol de levas Peugeot Diesel (35x50x8);0;0;0;0;0
RS05516;SABO;Eje comando válvulas Renault F8Q (25x42x8) ex RS04239;0;0;0;0;0
RS05517;SABO;Bomba inyectora Renault 19 Diesel (22x45x8);0;0;0;0;0
RS05530;SABO;Bomba inyectora - eje piloto Kia Besta 2.7 (30x44x7);0;0;0;0;0
RS05536;SABO;Cigüeñal delantero Cummins Serie C 6 Cilindros (75x93x8);0;0;0;0;0
RS05537;SABO;Arbol levas Iveco Daily (55x70x8);0;0;0;0;0
RS05547;SABO;Cigüeñal delantero Fiat 1.6/1.8 16v (32x45x6.5);0;0;0;0;0
RS05548;SABO;Alternador Mb 2.8 Gemini (11.9x24x6);0;0;0;0;0
RS05578;SABO;Cigüeñal trasero SCANIA MOTOR MWM (130x160x14);0;0;0;0;0
RS05580;SABO;Cigüeñal delantero Renault D4F (32x44x6);0;0;0;0;0
RS05591;SABO;Cigüeñal delantero  Motor Peugeot TU3-TU5/TU5JP4 (42x66x6);0;0;0;0;0
RS05592;SABO;Arbol levas Peugeot DW10TD (27x47x7);0;0;0;0;0
RS05599;SABO;Cigüeñal trasero Renault D4F (70x86x7)/twingo;0;0;0;0;0
RS05603;SABO;Cigüeñal delantero Cummins 4B/6B (63.5x79.5x6);0;0;0;0;0
RS05604;SABO;Kit  c/pista Vw 220/260/310 HP (75x93x8);0;0;0;0;0
RS05651;SABO;Cigüeñal trasero BRIDA Renault 2.5/2.8 (114mm EJE);0;0;0;0;0
RS05652;SABO;Cigüeñal delantero BRIDA Renault/ducato/boxer 2.5/2.8 (70mm EJE)/;0;0;0;0;0
RS05675;SABO;Cigüeñal trasero Honda 1.6 16V (80x100x10);0;0;0;0;0
RS05679;SABO;Cigüeñal delantero Scania (120x140x13);0;0;0;0;0
RS05680;SABO;Cigüeñal trasero Scania 124 (145x175x13);0;0;0;0;0
RS05683;SABO;Eje comando válvulas Ducato (50x70x10);0;0;0;0;0
RS05684;SABO;Reten trasero de cigüeñal Motor Iveco 8060,25 5,9L (114x135x13);0;0;0;0;0
RS05693;SABO;Cigüeñal delantero CUMMINS;0;0;0;0;0
RS05699;SABO;Cigüeñal trasero Vw 1.6/1.8 (83x*x13);0;0;0;0;0
RS05725;SABO;Cigüeñal trasero Volvo D12 (180x205x15);0;0;0;0;0
RS05736;SABO;Cigüeñal trasero Cummins ISB4 / ISB6 (130x155x12.5\18.6);0;0;0;0;0
RS05737;SABO;Cigüeñal delantero Cummins ISB4 / ISB6 (70x100x12.3\18.6);0;0;0;0;0
RS05752;SABO;Cigüeñal delantero MWM (78x95x12);0;0;0;0;0
RS05762;SABO;Cigüeñal trasero Cummins 8.3 24v (130x150x12);0;0;0;0;0
RS05775;SABO;Cigüeñal delantero Hyundai 4D56 (44x60x7);0;0;0;0;0
RS05776;SABO;Cigüeñal trasero Fiat Argo,Mobi,Cronos motor FIREFLY 1.0/1.3 (80x96x9);0;0;0;0;0
RS05780;SABO;Arbol levas Renault motor D4D/F4R (28x47x8);0;0;0;0;0
RS05782;SABO;Cigüeñal delantero Ford Duratec (37x50x6);0;0;0;0;0
RS05784;SABO;Arbol levas Toyota Hilux 3.0 (32x46x6);0;0;0;0;0
RS05796;SABO;Cigüeñal trasero Toyota Hilux 3.0 (95x115x9.5);0;0;0;0;0
RS05813;SABO;Cigüeñal trasero BRIDA Sprinter 313 CDI (93mm EJE);0;0;0;0;0
RS05815;SABO;Caja cambios S5-680/S6-680 (70x90x10);0;0;0;0;0
RS05819;SABO;Cigüeñal trasero Renault motor G9U (93x108x10);0;0;0;0;0
RS05820;SABO;Cigüeñal delantero MWM Motor MAXXFORCE 4/6 CIL. (78x100x13);0;0;0;0;0
RS05831;SABO;Cigüeñal delantero Gm S10 Duramax (56x70x8);0;0;0;0;0
RS05832;SABO;Cigüeñal trasero Gm S10 Duramax (100x115x7);0;0;0;0;0
RS05833;SABO;Arbol levas Gm S10 Duramax (38x55x6.2);0;0;0;0;0
RS05834;SABO;Retén Tapon de la tapa cilindros S10 duramax;0;0;0;0;0
RS05860;SABO;Reten cigüeñal trasero Scania 11.7 24v SOHVL6 (145x185x13);0;0;0;0;0
RS05874;SABO;Cigüeñal trasero Toyota Corolla 1.8 16v (76x94x9);0;0;0;0;0
RS05875;SABO;Comando valvulas  Honda Civic (29x45x8);0;0;0;0;0
RS05880;SABO;Eje comando válvulas Renault K4M (28x42x5);0;0;0;0;0
RS05881;SABO;Cigüeñal trasero Gm Aveo (80x98x10);0;0;0;0;0
RS05882;SABO;Cigüeñal delantero Gm Aveo (30x42x8);0;0;0;0;0
RS05883;SABO;Eje comando válvulas Gm Aveo (42x56x7);0;0;0;0;0
RS05903;SABO;Cigüeñal trasero BRIDA Ford  Duratec 2.0 (88mm EJE);0;0;0;0;0
RS05905;SABO;Cigüeñal delantero Volvo (136x159x13);0;0;0;0;0
RS05906;SABO;Tapon comando valvulas  HONDA Civic/City/Fit/Crv (*x32.2x12);0;0;0;0;0
RS05907;SABO;Comando valvulas Peugeot TU5JP4//EW10A (39x50x8);0;0;0;0;0
RS05908;SABO;Cigüeñal trasero Scania (115x185x13);0;0;0;0;0
RS05914;SABO;Reten delantero de cigüeñal SCANIA DC13 EURO 5 SERIE 6 (135x153x13);0;0;0;0;0
RS05917;SABO;Cigüeñal trasero Gm (60x80x8);0;0;0;0;0
RS05918;SABO;Eje comando válvulas Renault F4R 2.0 16v (34x47x7);0;0;0;0;0
RS05919;SABO;Cigüeñal trasero Gm Eecotec 1.8 16v  (80x98x14.05);0;0;0;0;0
RS05924;SABO;Cigüeñal trasero BRIDA Master 2.3D (96mm EJE);0;0;0;0;0
RS05925;SABO;Tapon culata  Vw  Amarok 2.0 16v (*x32x8.5);0;0;0;0;0
RS05926;SABO;Cigüeñal delantero Hyundai Atos (30x46x7);0;0;0;0;0
RS05927;SABO;Cigüeñal trasero Hyundai Atos (60x75x8);0;0;0;0;0
RS05933;SABO;Cigüeñal delantero Gm (32x47x6.3);0;0;0;0;0
RS05936;SABO;Eje auxiliar Renault Master 2.5 (70x85x8);0;0;0;0;0
RS05937;SABO;Cigüeñal delantero Renault Master 2.5 (60x75x8);0;0;0;0;0
RS05938;SABO;Cigüeñal delantero ISUZU/Gm (50x68x9);0;0;0;0;0
RS05939;SABO;Cigüeñal trasero Hyundai 2.5 Crdi (91x114x10);0;0;0;0;0
RS05940;SABO;Cigüeñal delantero Hyundai 2.5 crdi (48x62x7);0;0;0;0;0
RS05941;SABO;Cigüeñal delantero Ford Sigma (33x47x6.3);0;0;0;0;0
RS05943;SABO;Eje comando válvulas Ford Sigma (38x52x6.3);0;0;0;0;0
RS05944;SABO;Eje comando válvulas Kia 1.5;0;0;0;0;0
RS05945;SABO;Cigüeñal delantero Kia 1.5 ();0;0;0;0;0
RS05946;SABO;Cigüeñal trasero Chrysler;0;0;0;0;0
RS05947;SABO;Cigüeñal trasero Kia 1.5 (83x100x9);0;0;0;0;0
RS05948;SABO;Cigüeñal trasero BRIDA Ford SiGma (80mm EJE);0;0;0;0;0
RS05949;SABO;Cigüeñal delantero Hyundai Kia 2.0 (37.6x49x8);0;0;0;0;0
RS05952;SABO;Cigüeñal delantero Kia Picanto 1.0 (34x48x7);0;0;0;0;0
RS05953;SABO;Cigüeñal trasero Kia Picanto 1.0 (72x98x8);0;0;0;0;0
RS05954;SABO;Cigüeñal delantero Hyundai I30 1.6 (26x37.6x6);0;0;0;0;0
RS05955;SABO;Cigüeñal trasero Hyundai I30 1.6 (76x108x8);0;0;0;0;0
RS05956;SABO;Cigüeñal delantero Vw Camion (66x90x12);0;0;0;0;0
RS05957;SABO;Cigüeñal trasero Vw (110x130x13);0;0;0;0;0
RS05960;SABO;Cigüeñal delantero Renault Master 2.3 (50x81x11.5);0;0;0;0;0
RS05962;SABO;Cigüeñal trasero NISSAN Motor YD25ETI2,5L16V DOHC DIESEL (84x104x8.5);0;0;0;0;0
RS05964;SABO;Cigüeñal trasero MB Sprinter OM651 2.2 (96x114x9);0;0;0;0;0
RS05965;SABO;Cigüeñal delantero Renault/Nissan Duster/KICKS/MARCH/VERSA (40x52x7);0;0;0;0;0
RS05966;SABO;Eje comando válvulas Vw UP (24x39x8);0;0;0;0;0
RS05967;SABO;Cigüeñal delantero Vw I-Motion (30x40x7);0;0;0;0;0
RS05968;SABO;Cigüeñal trasero Renault/Nissan 1.6/1.8/2.0 SENTRA/KICKS/MARCH/VERSA;0;0;0;0;0
RS05969;SABO;Cigüeñal trasero TOYOTA 1.8/2.0 COROLLA/RAV4/PRIUS;0;0;0;0;0
RS05970;SABO;Cigüeñal delantero Fiat Firefly 1.0 3CIL /ARGO/MOBI/UNO;0;0;0;0;0
RS05971;SABO;Cigüeñal trasero Ford Ranger Transit Puma (106mm EJE);0;0;0;0;0
RS05972;SABO;Cigüeñal delantero Ford Ranger Transit Puma (50x90x14) 3S7-6700-B;0;0;0;0;0
RS05973;SABO;Cigüeñal delantero Renault/Nissan 1.8/2.0 SENTRA/FLUENCE;0;0;0;0;0
RS05974;SABO;Cigüeñal delantero TOYOTA 1.5 Etios/Yaris;0;0;0;0;0
RS05976;SABO;Cigüeñal trasero TOYOTA 1.5 Etios/Yaris;0;0;0;0;0
RS05977;SABO;Reten trasero de cigüeñal Toyota 21AZ-FE 2.0L 16V /RAV4;0;0;0;0;0
